SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
6712,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,30-04-2026 11.00,363
6713,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,30-04-2026 12.00,366
6714,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,30-04-2026 13.00,371
6715,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,30-04-2026 14.00,374
6716,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,30-04-2026 15.00,370
6717,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,30-04-2026 16.00,342
6718,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,30-04-2026 17.00,303.5
6719,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,30-04-2026 19.00,310.5
6720,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,30-04-2026 20.00,313
6721,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,30-04-2026 21.00,311.5
6722,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,30-04-2026 22.00,309
6723,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,30-04-2026 23.00,306
6724,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,01-05-2026 0.00,301
6725,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,01-05-2026 1.00,298.5
6726,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,01-05-2026 2.00,299.5
6727,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,01-05-2026 3.00,299
6728,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,01-05-2026 5.00,302
6729,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,01-05-2026 6.00,309.5
6730,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,01-05-2026 7.00,320
6731,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,01-05-2026 8.00,328.5
6732,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,01-05-2026 9.00,339.5
6733,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,01-05-2026 11.00,355
6734,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,01-05-2026 13.00,361.5
6735,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,01-05-2026 15.00,363
6736,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,01-05-2026 17.00,359.5
6737,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,01-05-2026 22.00,325.5
6738,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,02-05-2026 0.00,322.5
6739,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,02-05-2026 1.00,320.5
6740,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,02-05-2026 4.00,309
6741,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,11-06-2026 10.00,0.5
6742,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,12-06-2026 4.00,0.5
6743,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,14-06-2026 5.00,0.5
6744,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,30-06-2026 15.00,0.5
6745,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,05-07-2026 13.00,18
6746,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,07-07-2026 13.00,21.5
6747,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,07-07-2026 14.00,1.5
6748,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,07-07-2026 15.00,1.5
6749,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,07-07-2026 16.00,1
6750,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,07-07-2026 18.00,0.5
6751,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,08-07-2026 6.00,0.5
6752,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,08-07-2026 7.00,4
6753,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,08-07-2026 8.00,3
6754,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,08-07-2026 9.00,0.5
6755,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,08-07-2026 13.00,1.5
6756,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,08-07-2026 14.00,1.5
6757,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,08-07-2026 15.00,0.5
6758,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,08-07-2026 21.00,0.5
6759,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,08-07-2026 22.00,1.5
6760,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,08-07-2026 23.00,1.5
6761,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,09-07-2026 0.00,2.5
6762,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,09-07-2026 1.00,8.5
6763,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,09-07-2026 2.00,17.5
6764,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,09-07-2026 3.00,11
6765,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,09-07-2026 4.00,24
6766,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,09-07-2026 5.00,16
6767,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,09-07-2026 6.00,6.5
6768,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,09-07-2026 7.00,17.5
6769,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,09-07-2026 8.00,43.5
6770,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,09-07-2026 9.00,52
6771,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,09-07-2026 10.00,50.5
6772,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,09-07-2026 11.00,36.5
6773,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,09-07-2026 12.00,7
6774,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,09-07-2026 13.00,6.5
6775,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,09-07-2026 14.00,3
6776,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,09-07-2026 15.00,1
6777,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,09-07-2026 16.00,0.5
6778,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,09-07-2026 22.00,1
6779,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,09-07-2026 23.00,0.5
6780,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-07-2026 0.00,1
6781,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-07-2026 1.00,0.5
6782,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-07-2026 2.00,0.5
6783,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-07-2026 5.00,3
6784,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-07-2026 6.00,3
6785,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-07-2026 7.00,2
6786,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-07-2026 8.00,4
6787,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-07-2026 9.00,1
6788,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-07-2026 10.00,0.5
6789,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-07-2026 11.00,4
6790,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-07-2026 12.00,3
6791,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-07-2026 13.00,9.5
6792,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-07-2026 14.00,3
6793,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-07-2026 15.00,4
6794,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-07-2026 16.00,1.5
6795,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-07-2026 19.00,0.5
6796,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-07-2026 21.00,0.5
6797,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-07-2026 22.00,2.5
6798,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-07-2026 23.00,2
6799,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,11-07-2026 0.00,4.5
6800,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,12-07-2026 1.00,1.5
6801,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,12-07-2026 2.00,5
6802,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,12-07-2026 5.00,1
6803,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,17-07-2026 14.00,13.5
6804,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,17-07-2026 15.00,0.5
6805,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,18-07-2026 18.00,0.5
6806,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,20-07-2026 15.00,1.5
6807,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,20-07-2026 19.00,0.5
6808,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,28-07-2026 6.00,11
6809,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,28-07-2026 7.00,30
6810,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,28-07-2026 8.00,15
6811,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,28-07-2026 9.00,3.5
6812,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,28-07-2026 10.00,3
6813,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,28-07-2026 11.00,2
6814,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,28-07-2026 12.00,2
6815,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,28-07-2026 13.00,1.5
6816,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,28-07-2026 15.00,0.5
6817,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,29-07-2026 15.00,20
6818,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,29-07-2026 16.00,0.5
6819,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,30-07-2026 12.00,8
6820,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,30-07-2026 16.00,20.5
6821,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,04-08-2026 14.00,1.5
6822,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,05-08-2026 19.00,7.5
6823,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,05-08-2026 20.00,3.5
6824,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,05-08-2026 22.00,0.5
6825,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-08-2026 7.00,4
6826,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-08-2026 8.00,38
6827,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-08-2026 9.00,7
6828,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-08-2026 10.00,1
6829,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,10-08-2026 11.00,0.5
6830,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,11-08-2026 6.00,17
6831,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,11-08-2026 7.00,5
6832,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,11-08-2026 8.00,1
6833,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,11-08-2026 10.00,0.5
6834,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,14-08-2026 14.00,0.5
6835,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,17-08-2026 17.00,0.5
6836,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,17-08-2026 21.00,0.5
6837,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,17-08-2026 22.00,12.5
6838,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,18-08-2026 3.00,1.5
6839,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,18-08-2026 4.00,2
6840,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,18-08-2026 5.00,9.5
6841,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,18-08-2026 6.00,2.5
6842,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,18-08-2026 7.00,18
6843,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,18-08-2026 8.00,2
6844,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,18-08-2026 21.00,0.5
6845,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,18-08-2026 22.00,0.5
6846,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,19-08-2026 2.00,0.5
6847,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,20-08-2026 7.00,0.5
6848,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,20-08-2026 15.00,8
6849,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,20-08-2026 21.00,25
6850,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,22-08-2026 8.00,12.5
6851,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,22-08-2026 8.00,12.5
6852,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,22-08-2026 9.00,4.5
6853,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,22-08-2026 9.00,4.5
6854,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,22-08-2026 10.00,7
6855,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,22-08-2026 10.00,7
6856,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,22-08-2026 11.00,0.5
6857,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,23-08-2026 2.00,0.5
6858,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,23-08-2026 5.00,6
6859,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,23-08-2026 6.00,5
6860,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,23-08-2026 7.00,0.5
6861,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,24-08-2026 5.00,334
6862,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,24-08-2026 6.00,334.5
6863,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,24-08-2026 7.00,337
6864,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,24-08-2026 9.00,345.5
6865,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,24-08-2026 12.00,359.5
6866,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,24-08-2026 15.00,361.5
6867,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,24-08-2026 23.00,333.5
6868,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,25-08-2026 3.00,332.5
6869,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,25-08-2026 4.00,333
6870,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,25-08-2026 5.00,330.5
6871,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,25-08-2026 6.00,333
6872,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,25-08-2026 8.00,349.5
6873,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,25-08-2026 9.00,356.5
6874,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,25-08-2026 14.00,375
